Car_id,Bus_model
31EBBD59E603068C,122698902D6A83B7
38187E11A04C18E3,122698902D6A83B7
C943F910427F5BC1,122698902D6A83B7
F972177965DE0D0B,958AD56B9FCD5965
F972177965DE0D0B,958AD56B9FCD5965
0A67D5E20F1C5763,122698902D6A83B7
1A68D29341FDBC4C,958AD56B9FCD5965
1A68D29341FDBC4C,958AD56B9FCD5965
E0B11D0AF1FAE348,122698902D6A83B7
9200E51814C28145,122698902D6A83B7
17B8B4F1482AFE92,122698902D6A83B7
8C55317158E9A80B,958AD56B9FCD5965
8C55317158E9A80B,958AD56B9FCD5965
3EC586CB778CEB2A,122698902D6A83B7
ED7F5AD046B2A88D,122698902D6A83B7
A8AB5C6C53CE116D,958AD56B9FCD5965
A8AB5C6C53CE116D,958AD56B9FCD5965
43FE9A7BC6B67A25,122698902D6A83B7
02325609D787EE1F,122698902D6A83B7
F3CBFA828C3EF319,122698902D6A83B7
1BC3D5D97BDD17A3,122698902D6A83B7
BC75068BC8991D57,122698902D6A83B7
9395EBFEE4C96B64,122698902D6A83B7
7DE3263226A69244,122698902D6A83B7
723424AD70D959F6,122698902D6A83B7
4184ED65190F33F9,122698902D6A83B7
F83D00E9972E1277,958AD56B9FCD5965
F83D00E9972E1277,958AD56B9FCD5965
10346B6FBDC765CD,A548C152FF0DE9AB
FDEE09ACC1037FC2,A548C152FF0DE9AB
9AA63725B4E07E90,A548C152FF0DE9AB
A735FAFF6519420D,A548C152FF0DE9AB
AE8060B48A9F9DAD,A548C152FF0DE9AB
1D5E04E1FB5EBD60,A548C152FF0DE9AB
B52BF2066ACFAF68,A548C152FF0DE9AB
99306C6D768F2E17,A548C152FF0DE9AB
226C7D772282C83F,A548C152FF0DE9AB
38A30E1232AC31AD,A548C152FF0DE9AB
B672FDD4D205A109,063285DCEE963AB7
225F4C6AB77387A4,063285DCEE963AB7
2056862C4D3CFE6F,063285DCEE963AB7
49175B3F86A0BD78,063285DCEE963AB7
3B55597C8920EA9A,063285DCEE963AB7
FCD1AEF36B0590B6,063285DCEE963AB7
57C73E2B21912331,063285DCEE963AB7
1696CD4D809B5358,063285DCEE963AB7
409B4ADB36C92A41,063285DCEE963AB7
22EB479A342079BF,063285DCEE963AB7
B5D077C6306A966D,063285DCEE963AB7
52245F00CB4855FF,063285DCEE963AB7
CB4BAC2C0B510C8C,063285DCEE963AB7
4CC909F961F1DE93,063285DCEE963AB7
85AA7BB5C9EFD6A8,063285DCEE963AB7
43E55CE7696542A0,063285DCEE963AB7
A9B30DFCD1966E95,063285DCEE963AB7
0FC9F08563B7EAAB,063285DCEE963AB7
A96E5DB9A623A695,063285DCEE963AB7
91A5ACD18643FD01,063285DCEE963AB7
66E79081517B3770,063285DCEE963AB7
60318368738982CC,063285DCEE963AB7
A9F7D52CEBF9E511,063285DCEE963AB7
E603107A37BB7997,063285DCEE963AB7
A413926F6AFF2F29,063285DCEE963AB7
5E013DAED2883AD1,063285DCEE963AB7
9F6F72466F29D0D4,063285DCEE963AB7
254F077FB4FD0575,063285DCEE963AB7
C760C06CBAD3DBC4,063285DCEE963AB7
30F1159B2D552BA9,063285DCEE963AB7
0D63A107B7581A91,95D565EF66E7DFF9
F28349AA2F68830A,95D565EF66E7DFF9
28AC72C04DE5593D,95D565EF66E7DFF9
